"Child_ID","Region","Urbanicity","Gender","C1_Reading","C1_Math","C2_Reading","C2_Math","C4_Reading","C4_Math","C5_Reading","C5_Math","C6_Reading","C6_Math","C7_Reading","C7_Math","P2_Family_Type","WK_Income","Parent_Education","Non_Home_English_Speaker","Full_Time_Program"
"1246013C",4,2,0,26,18,30,24,51,54,85,90,127,103,126,131,1,38000,0,1,0
"1246015C",4,2,1,NA,19,NA,NA,58,53,150,101,157,126,181,130,1,25000,0,NA,0
"1246016C",4,2,0,NA,13,NA,20,53,59,77,78,NA,NA,NA,NA,1,28000,0,1,0
"1246018C",4,2,1,32,24,49,31,82,47,148,72,167,121,194,128,3,45000,1,0,0
"1246019C",4,2,0,36,21,49,39,74,61,98,83,149,133,155,110,3,45000,0,0,0
"1246020C",4,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,35000,0,NA,0
"1246021C",4,2,0,25,15,29,20,38,28,71,66,NA,NA,148,117,1,40000,0,0,0
"1246022C",4,2,0,35,30,46,43,69,67,NA,NA,NA,NA,NA,NA,NA,30000,1,0,0
"1246023C",4,2,1,25,23,37,30,NA,NA,NA,NA,NA,NA,NA,NA,1,41000,1,0,0
"1246024C",4,2,0,26,15,26,13,NA,NA,NA,NA,NA,NA,NA,NA,1,28000,1,0,1
"1247001C",4,2,1,NA,24,NA,26,66,54,107,89,146,136,NA,NA,1,13000,0,1,0
"1247002C",4,2,0,36,20,40,28,76,62,126,65,118,99,143,118,3,45000,0,0,0
"1247003C",4,2,0,NA,22,44,38,81,61,126,118,150,137,179,155,1,56000,0,1,0
"1247004C",4,2,1,33,25,46,32,68,61,105,90,NA,NA,NA,NA,1,19000,1,0,0
"1247005C",4,2,1,NA,15,NA,19,42,30,76,63,NA,NA,NA,NA,1,26000,0,1,0
"1247006C",4,2,1,30,18,48,25,68,44,122,76,151,106,167,145,1,33000,0,0,0
"1247007C",4,2,1,NA,23,NA,35,84,63,108,87,NA,NA,NA,NA,1,45000,0,1,0
"1247008C",4,2,1,NA,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,8500,0,1,0
"1247010C",4,2,0,44,28,56,30,82,51,NA,NA,NA,NA,NA,NA,1,28000,0,0,0
"1247011C",4,2,1,29,16,40,27,61,50,110,64,143,81,120,116,4,15000,0,0,0
"1247012C",4,2,0,34,32,51,48,87,86,135,106,180,134,NA,NA,NA,20000,0,0,0
"1247013C",4,2,1,NA,15,33,32,58,50,101,90,123,109,172,121,1,27000,0,1,0
"1247014C",4,2,0,33,18,39,28,70,56,127,101,160,130,NA,NA,4,22000,0,1,0
"1247015C",4,2,1,29,23,37,37,NA,NA,89,98,121,104,NA,NA,3,4700,0,0,NA
"1247016C",4,2,0,NA,20,NA,21,54,45,89,102,128,128,166,135,1,30000,1,1,0
"1247017C",4,2,1,NA,13,NA,22,56,35,92,59,140,104,164,85,2,46000,1,1,0
"1247018C",4,2,0,31,13,25,20,40,27,NA,NA,NA,NA,NA,NA,1,12000,0,0,0
"1247019C",4,2,1,43,25,49,30,77,64,157,98,169,123,181,127,3,1000,0,0,0
"1247020C",4,2,0,NA,NA,35,26,50,56,105,115,147,133,NA,NA,1,17000,0,0,0
"1247021C",4,2,0,31,24,41,28,67,50,130,92,NA,NA,NA,NA,3,15000,0,1,0
"1247022C",4,2,0,NA,14,NA,27,78,52,124,108,NA,NA,NA,NA,1,20000,0,1,0
"1247023C",4,2,0,NA,21,NA,32,49,39,100,79,107,119,NA,NA,1,24000,1,1,0
"1247024C",4,2,0,NA,15,NA,19,NA,29,84,56,98,90,99,108,1,12000,0,1,0
"1248001C",4,1,1,NA,NA,47,39,88,63,NA,NA,NA,NA,NA,NA,1,60000,1,0,0
"1248002C",4,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,15000,0,NA,0
"1248003C",4,1,1,NA,NA,46,30,NA,NA,NA,NA,NA,NA,NA,NA,3,48600,1,0,0
"1248005C",4,1,0,NA,NA,80,63,NA,NA,NA,NA,NA,NA,NA,NA,1,65000,1,0,0
"1248006C",4,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,21560,0,NA,0
"1248007C",4,1,0,NA,NA,57,45,88,69,127,107,140,122,NA,NA,1,1e+05,1,0,0
"1248008C",4,1,1,NA,NA,41,28,84,54,147,92,134,109,180,129,1,75000,1,0,0
"1248009C",4,1,0,NA,NA,46,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"1248010C",4,1,1,NA,NA,43,34,62,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"1248011C",4,1,1,NA,NA,NA,NA,NA,NA,133,114,166,146,187,154,1,54000,0,NA,0
"1248013C",4,1,0,NA,NA,35,25,53,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"1248014C",4,1,1,NA,NA,25,13,NA,NA,NA,NA,NA,NA,NA,NA,1,30000,1,0,0
"1248015C",4,1,1,NA,NA,39,18,51,47,NA,NA,NA,NA,NA,NA,1,38000,1,0,0
"1248016C",4,1,0,NA,NA,51,44,77,67,135,107,166,139,NA,NA,1,70000,1,0,0
"1248017C",4,1,0,NA,NA,48,35,87,54,124,115,167,150,181,158,2,12000,0,0,0
"1248019C",4,1,1,NA,NA,52,39,NA,NA,NA,NA,NA,NA,NA,NA,1,88000,2,0,0
"1248020C",4,1,1,NA,NA,43,29,54,51,106,82,123,85,176,119,NA,NA,NA,0,0
"1248021C",4,1,1,NA,NA,53,48,87,99,128,133,166,152,183,170,1,10000,1,0,0
"1248022C",4,1,1,NA,NA,42,27,59,57,107,95,146,132,172,136,1,22000,1,0,0
"1248023C",4,1,1,NA,NA,45,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"1249001C",4,1,0,33,26,64,40,107,61,150,113,178,143,149,116,1,1e+05,1,0,0
"1249002C",4,1,0,23,18,38,23,87,51,NA,NA,NA,NA,NA,NA,1,30000,0,0,0
"1249003C",4,1,1,40,46,52,48,87,99,147,121,NA,NA,NA,NA,1,18000,1,0,0
"1249004C",4,1,1,30,19,42,20,82,59,119,74,NA,NA,NA,NA,1,13000,1,0,0
"1249005C",4,1,0,37,31,56,41,NA,NA,NA,NA,NA,NA,NA,NA,1,35000,1,0,0
"1249006C",4,1,1,30,23,49,46,58,48,NA,NA,NA,NA,NA,NA,3,5600,0,0,NA
"1249007C",4,1,1,42,45,65,70,76,76,153,111,144,136,155,138,1,70000,1,0,0
"1249008C",4,1,0,38,20,43,32,54,65,NA,NA,NA,NA,NA,NA,1,30000,0,0,0
"1249009C",4,1,1,46,36,67,47,99,80,146,108,NA,NA,NA,NA,1,1e+05,2,0,0
"1249010C",4,1,0,30,28,54,44,118,68,171,124,193,159,178,165,1,85000,2,0,0
"1249011C",4,1,1,27,27,37,29,NA,NA,92,90,120,122,116,125,4,15000,1,1,NA
"1249012C",4,1,0,40,26,44,36,83,56,126,89,154,100,118,110,1,40000,2,0,0
"1249013C",4,1,0,NA,13,35,24,58,53,101,76,111,100,130,114,1,50000,2,1,0
"1249014C",4,1,1,NA,15,41,27,69,44,104,89,144,86,140,122,2,24000,0,1,0
"1249015C",4,1,1,36,29,45,41,88,62,129,89,163,153,169,133,1,11000,0,1,0
"1249016C",4,1,1,29,17,41,29,73,62,126,85,NA,NA,NA,NA,NA,NA,NA,0,0
"1249017C",4,1,1,24,14,37,23,67,38,68,52,91,64,159,98,1,47000,1,1,0
"1249018C",4,1,1,37,37,54,65,NA,NA,NA,NA,NA,NA,NA,NA,3,30000,1,0,0
"1249019C",4,1,0,29,22,39,30,52,46,90,88,134,NA,116,NA,2,52000,2,0,0
"1249020C",4,1,0,81,53,143,93,127,96,182,138,192,171,201,170,1,1e+05,2,0,0
"1249022C",4,1,0,36,21,47,32,86,56,126,92,NA,NA,NA,NA,1,42000,1,0,0
"1249023C",4,1,1,34,22,42,32,NA,NA,NA,NA,NA,NA,157,104,1,50000,1,0,0
"1249024C",4,1,0,NA,13,NA,23,48,50,99,87,129,120,108,118,1,12000,0,1,0
"1251002C",4,3,0,NA,12,NA,18,NA,22,60,52,90,104,NA,NA,1,41000,0,1,0
"1251003C",4,3,1,NA,14,37,26,66,46,131,90,138,118,178,136,5,15000,0,1,0
"1251004C",4,3,1,47,29,54,48,86,82,NA,NA,NA,NA,NA,NA,1,55000,1,0,0
"1251005C",4,3,0,36,25,46,33,92,54,121,88,128,98,NA,NA,1,70000,1,0,0
"1251006C",4,3,1,NA,NA,NA,NA,NA,NA,NA,NA,164,142,NA,NA,NA,24000,1,NA,NA
"1251007C",4,3,0,33,23,48,37,121,61,131,108,168,156,196,150,4,10000,0,0,0
"1251008C",4,3,1,40,28,45,38,106,62,NA,NA,181,156,NA,NA,1,32000,1,1,0
"1251009C",4,3,1,36,23,45,31,82,58,110,65,126,120,159,127,1,65000,1,0,0
"1251010C",4,3,0,33,23,NA,NA,68,58,105,104,NA,NA,NA,NA,3,28000,1,NA,NA
"1251011C",4,3,1,41,28,64,43,NA,NA,NA,NA,NA,NA,NA,NA,1,35000,0,0,0
"1251012C",4,3,1,58,45,66,60,127,113,NA,NA,NA,NA,NA,NA,1,250000,2,0,0
"1251013C",4,3,1,26,19,NA,NA,67,54,124,86,NA,NA,NA,NA,1,45000,1,NA,0
"1251014C",4,3,0,36,32,53,47,87,97,134,150,NA,NA,NA,NA,1,478000,1,0,0
"1251015C",4,3,0,43,30,56,35,NA,NA,NA,NA,NA,NA,187,156,1,50000,1,0,0
"1251016C",4,3,0,28,22,48,27,78,57,133,96,147,108,157,130,1,70000,1,1,0
"1251017C",4,3,1,42,34,55,43,93,59,133,120,146,136,165,140,1,1e+05,1,0,0
"1251018C",4,3,0,29,13,35,22,NA,NA,NA,NA,NA,NA,NA,NA,3,30000,0,0,0
"1251019C",4,3,0,53,26,43,30,65,55,104,89,NA,NA,NA,NA,1,90000,1,0,0
"1251020C",4,3,1,33,21,46,28,77,54,106,87,149,110,164,134,1,55000,1,0,0
"1251021C",4,3,0,52,37,63,41,129,93,168,126,NA,NA,NA,NA,1,65000,1,0,0
"1251022C",4,3,1,35,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150000,1,NA,NA
"1251023C",4,3,0,36,25,39,27,70,59,108,88,149,136,152,152,1,45000,0,0,0
"1251024C",4,3,0,48,40,58,39,103,70,127,113,172,141,187,164,1,60000,1,0,0
"1252001C",4,3,1,53,39,98,65,119,76,165,132,166,162,187,168,1,40000,1,0,0
"1252002C",4,3,1,52,37,73,43,107,84,125,116,NA,NA,NA,NA,1,60000,1,0,0
"1252003C",4,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,30000,1,NA,0
"1252004C",4,3,1,43,25,60,50,88,76,126,132,167,161,NA,NA,1,85000,2,0,0
"1252005C",4,3,0,38,26,51,41,82,58,114,102,132,138,NA,NA,1,65000,1,0,0
"1252006C",4,3,1,58,42,NA,NA,NA,NA,158,125,NA,NA,NA,NA,3,24000,1,NA,NA
"1252007C",4,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,75000,2,NA,0
"1252008C",4,3,1,43,26,66,40,99,65,147,105,145,150,NA,NA,3,40000,0,0,0
"1252009C",4,3,0,49,42,57,50,126,80,180,117,184,148,191,154,1,70000,1,0,0
"1252010C",4,3,1,33,25,47,30,61,64,108,100,NA,NA,NA,NA,2,22000,0,0,0
"1252011C",4,3,0,30,32,51,40,107,94,172,141,NA,NA,NA,NA,1,135000,2,0,0
"1252012C",4,3,0,47,33,69,42,116,73,167,121,NA,NA,NA,NA,1,21000,1,0,0
"1252013C",4,3,0,53,29,57,46,76,76,136,116,155,150,172,163,1,75000,1,0,0
"1252014C",4,3,1,27,19,45,30,51,37,119,88,117,136,NA,NA,3,12000,0,0,0
"1252016C",4,3,0,39,17,45,24,51,49,73,76,NA,NA,NA,NA,1,140000,1,0,0
"1252017C",4,3,1,39,27,51,36,95,71,106,109,NA,NA,NA,NA,2,58000,0,0,0
"1252018C",4,3,0,42,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40000,0,NA,NA
"1252019C",4,3,0,35,32,41,54,57,79,NA,NA,128,129,NA,NA,1,30000,0,0,0
"1252020C",4,3,0,25,20,48,34,76,54,107,90,124,123,128,120,1,65000,1,0,0
"1252021C",4,3,0,41,30,55,40,89,74,145,122,149,160,191,170,1,1e+05,2,0,0
"1252022C",4,3,0,27,17,35,22,45,37,101,86,120,121,NA,NA,1,90000,2,0,NA
"1252023C",4,3,1,44,23,58,43,88,72,138,103,160,159,NA,NA,1,13000,0,1,0
"1252024C",4,3,0,49,41,52,50,104,66,149,143,182,133,NA,NA,1,65000,1,0,0
"1253001C",4,2,0,36,19,43,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,57000,1,0,0
"1253003C",4,2,1,34,24,47,42,83,65,166,106,170,138,202,150,1,60000,1,1,0
"1253004C",4,2,0,39,32,47,44,65,76,92,91,134,117,NA,NA,1,65000,0,0,0
"1253005C",4,2,0,31,18,39,26,59,53,119,81,NA,NA,NA,NA,1,115000,1,0,0
"1253006C",4,2,0,36,25,43,31,76,64,139,91,165,121,187,143,1,50000,1,0,0
"1253008C",4,2,0,36,24,52,40,NA,NA,NA,NA,NA,NA,NA,NA,1,85000,1,0,0
"1253009C",4,2,1,46,33,46,38,NA,NA,NA,NA,NA,NA,NA,NA,1,78000,1,0,0
"1253010C",4,2,1,28,20,48,39,56,62,130,90,137,116,120,141,2,36000,1,0,0
"1253011C",4,2,0,29,24,39,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"1253012C",4,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,55000,1,NA,0
"1253013C",4,2,0,35,13,34,22,45,32,NA,NA,NA,NA,NA,NA,1,65000,1,0,0
"1253014C",4,2,1,34,22,50,34,66,63,95,86,122,113,NA,NA,1,46000,0,0,0
"1253015C",4,2,0,37,22,45,30,56,48,112,86,145,91,135,140,1,60000,1,0,0
"1253016C",4,2,0,31,26,48,35,106,56,NA,NA,NA,NA,NA,NA,1,75000,1,0,0
"1253017C",4,2,0,33,21,45,34,NA,NA,NA,NA,NA,NA,NA,NA,1,34000,0,0,NA
"1253018C",4,2,0,42,37,51,37,68,74,148,103,148,119,167,147,1,72000,1,0,0
"1253019C",4,2,0,42,30,48,36,72,55,143,90,NA,NA,NA,NA,NA,NA,NA,0,0
"1253020C",4,2,0,49,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,113000,2,NA,NA
"1253021C",4,2,1,48,36,51,41,87,78,151,114,168,156,197,161,NA,80000,1,0,0
"1253022C",4,2,0,45,33,53,40,NA,NA,NA,NA,NA,NA,NA,NA,4,33000,0,0,NA
"1253023C",4,2,0,35,32,47,48,75,75,NA,NA,167,158,184,159,1,48000,0,0,0
"1253024C",4,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28000,1,NA,0
"1253025C",4,2,0,34,27,48,32,87,64,129,118,161,125,169,141,2,27000,1,0,0
"1253026C",4,2,1,44,28,55,35,82,76,165,121,NA,NA,NA,NA,1,110000,1,0,0
"1253027C",4,2,0,39,24,45,30,60,49,146,89,122,93,186,122,1,70000,1,0,0
"1255001C",4,2,0,37,29,52,36,61,89,126,113,127,138,176,150,NA,95000,1,0,0
"1255002C",4,2,0,32,19,47,29,NA,NA,NA,NA,NA,NA,NA,NA,1,35000,0,0,0
"1255003C",4,2,1,NA,NA,57,47,88,61,123,117,148,144,178,NA,1,21000,1,1,0
"1255004C",4,2,0,22,12,26,14,41,27,NA,39,NA,NA,NA,NA,1,20000,1,0,0
"1255005C",4,2,1,30,20,40,31,62,45,104,74,127,95,138,122,1,55000,0,0,0
"1255006C",4,2,1,26,16,39,26,51,42,126,66,NA,NA,NA,NA,1,60000,0,0,0
"1255007C",4,2,0,27,18,40,28,54,45,NA,NA,NA,NA,NA,NA,NA,10000,0,0,0
"1255008C",4,2,0,44,30,58,41,79,69,NA,NA,NA,NA,NA,NA,1,16776,0,0,0
"1255009C",4,2,1,56,43,81,70,134,111,154,131,183,148,197,155,2,60000,1,0,0
"1255010C",4,2,1,28,19,51,35,89,53,108,70,NA,NA,NA,NA,5,39000,1,0,0
"1255011C",4,2,1,24,15,32,24,43,26,NA,NA,NA,NA,NA,NA,2,60000,2,0,NA
"1255012C",4,2,0,26,25,NA,NA,75,49,111,68,NA,NA,NA,NA,1,40000,1,NA,NA
"1255013C",4,2,1,31,18,42,24,64,38,105,64,125,63,162,114,3,29000,0,0,0
"1255014C",4,2,1,34,23,NA,NA,NA,NA,137,87,168,126,182,144,2,40000,2,NA,NA
"1255015C",4,2,1,NA,16,43,30,67,46,104,62,130,76,NA,NA,2,7000,0,1,0
"1255016C",4,2,0,30,30,49,35,76,69,143,101,163,130,182,139,1,30000,0,0,0
"1255017C",4,2,1,37,30,50,47,87,84,163,125,NA,NA,NA,NA,1,55000,1,0,0
"1255018C",4,2,1,30,16,35,24,65,47,104,72,133,93,NA,NA,3,45000,0,0,0
"1255019C",4,2,0,28,21,46,40,107,68,142,105,171,151,180,160,2,50000,1,0,0
"1255020C",4,2,0,41,31,63,40,93,76,134,112,NA,NA,NA,NA,2,48000,1,0,0
"1255021C",4,2,0,31,18,42,36,NA,NA,NA,NA,NA,NA,NA,NA,3,2300,0,0,0
"1255022C",4,2,0,42,24,54,36,109,57,148,80,NA,NA,NA,NA,3,35000,1,0,0
"1255023C",4,2,1,54,26,95,56,120,69,141,117,NA,NA,NA,NA,1,55000,1,0,0
"1255024C",4,2,0,49,40,58,56,83,80,127,107,150,118,149,138,2,1e+05,1,0,0
"1256001C",4,2,1,28,21,48,40,78,68,147,106,149,117,151,140,1,70000,0,0,0
"1256002C",4,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,60000,1,NA,0
"1256003C",4,2,0,32,23,NA,NA,96,49,127,93,NA,NA,195,143,1,40000,1,NA,NA
"1256004C",4,2,0,24,26,49,36,75,58,125,102,NA,NA,NA,NA,1,63000,1,0,0
"1256005C",4,2,1,35,29,45,24,88,57,128,115,NA,NA,NA,NA,1,50000,0,0,0
"1256006C",4,2,0,29,20,47,29,66,54,87,76,106,106,NA,NA,1,20000,0,0,0
"1256007C",4,2,0,NA,13,46,30,65,63,121,88,123,112,NA,NA,1,18000,0,1,0
"1256008C",4,2,0,NA,19,NA,22,52,57,103,73,126,96,146,143,1,10400,0,1,0
"1256009C",4,2,1,33,21,45,39,64,54,111,83,151,117,NA,NA,1,64000,2,0,0
"1256010C",4,2,1,34,19,48,31,75,45,122,73,154,112,NA,NA,2,20000,1,1,NA
"1256011C",4,2,0,29,NA,39,26,75,35,106,66,NA,NA,NA,NA,1,26000,1,0,0
"1256012C",4,2,0,30,19,38,27,60,73,89,80,144,108,NA,NA,1,35000,1,0,0
"1256013C",4,2,0,29,31,45,39,77,64,129,77,183,129,NA,NA,3,15000,0,0,0
"1256014C",4,2,0,30,23,37,31,77,53,105,74,NA,NA,NA,NA,1,40000,0,1,0
"1256015C",4,2,0,33,23,43,32,70,48,106,80,125,116,136,129,1,40000,0,0,0
"1256016C",4,2,1,43,29,57,41,75,62,109,105,112,142,159,151,3,80000,1,0,0
"1256017C",4,2,1,37,21,44,38,71,46,127,99,149,147,NA,NA,1,89000,1,0,0
"1256018C",4,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16000,0,NA,0
"1256019C",4,2,0,34,26,41,32,NA,NA,107,82,NA,NA,NA,NA,1,35000,0,0,0
"1256020C",4,2,1,25,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27000,0,NA,NA
"1256021C",4,2,0,NA,NA,54,29,90,53,146,106,NA,NA,NA,NA,3,8316,0,0,NA
"1256022C",4,2,1,32,19,34,33,72,62,125,78,NA,NA,NA,NA,1,20000,0,0,0
"1256023C",4,2,0,28,28,40,29,53,60,105,111,130,126,123,151,1,24000,0,0,0
"1256024C",4,2,0,34,22,43,30,72,52,127,98,NA,NA,NA,NA,1,1e+05,1,1,0
"1260001C",4,2,0,NA,14,41,30,NA,NA,94,60,129,89,126,109,1,20000,0,1,1
"1260002C",4,2,0,NA,12,NA,23,NA,29,68,53,76,57,NA,NA,1,12500,0,1,1
"1260003C",4,2,1,NA,13,NA,15,59,45,100,73,143,104,169,124,1,17000,0,1,1
"1260004C",4,2,1,NA,15,NA,20,58,50,76,68,92,77,NA,NA,1,10000,0,1,1
"1260005C",4,2,0,NA,NA,48,44,NA,NA,NA,NA,NA,NA,NA,NA,1,14400,1,0,1
"1260006C",4,2,0,28,20,39,30,NA,NA,NA,NA,NA,NA,NA,NA,1,135000,1,0,1
"1260007C",4,2,1,NA,25,56,42,NA,NA,NA,NA,NA,NA,NA,NA,2,18000,0,1,1
"1260008C",4,2,0,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45000,0,NA,NA
"1260009C",4,2,0,37,30,61,43,NA,NA,NA,NA,NA,NA,NA,NA,1,34000,1,0,1
"1260010C",4,2,0,32,37,59,48,NA,NA,NA,NA,NA,NA,NA,NA,1,24000,1,0,1
"1260011C",4,2,0,NA,14,57,41,NA,NA,NA,NA,NA,NA,NA,NA,1,20000,0,1,1
"1260012C",4,2,1,NA,15,NA,32,NA,NA,NA,NA,NA,NA,NA,NA,1,37000,0,1,1
"1260013C",4,2,0,NA,15,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,1,19000,0,1,1
"1260014C",4,2,1,36,21,42,25,NA,NA,NA,NA,NA,NA,NA,NA,1,43000,1,1,1
"1260015C",4,2,1,29,25,64,30,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,1
"1260016C",4,2,0,25,12,41,32,NA,NA,NA,NA,NA,NA,NA,NA,3,12000,0,0,1
"1260017C",4,2,1,31,26,55,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,40000,0,0,0
"1260018C",4,2,0,38,26,58,31,111,61,146,89,166,129,188,NA,5,170000,2,0,1
"1260019C",4,2,1,25,21,52,49,NA,NA,NA,NA,NA,NA,NA,NA,1,200020,0,1,1
"1260020C",4,2,0,26,22,47,42,55,77,97,91,117,123,NA,NA,1,20000,1,0,1
"1260022C",4,2,0,30,21,44,33,NA,NA,NA,NA,NA,NA,NA,NA,1,74000,1,0,1
"1260023C",4,2,0,36,26,47,41,NA,NA,NA,NA,NA,NA,NA,NA,2,90000,1,0,1
"1260024C",4,2,1,25,15,48,33,NA,NA,NA,NA,NA,NA,NA,NA,1,26000,0,1,1
"1262001C",4,2,0,39,27,50,36,NA,NA,NA,NA,NA,NA,NA,NA,2,62000,1,0,0
"1262002C",4,2,0,49,41,86,52,114,71,179,133,182,160,NA,NA,NA,NA,NA,0,0
"1262003C",4,2,0,30,24,47,33,67,57,NA,NA,NA,NA,NA,NA,4,45000,1,0,0
"1262004C",4,2,1,25,20,42,24,66,43,106,73,129,117,NA,NA,1,11000,1,0,0
"1262005C",4,2,1,29,20,56,46,71,63,124,117,158,152,196,165,1,65000,1,0,0
"1262006C",4,2,1,39,22,NA,NA,77,81,114,90,NA,NA,NA,NA,2,13000,0,NA,0
"1262007C",4,2,1,24,19,40,34,NA,NA,NA,NA,NA,NA,NA,NA,4,30000,0,0,0
"1262008C",4,2,1,40,24,53,45,116,84,144,127,149,156,186,170,3,60000,2,0,0
"1262009C",4,2,0,34,31,49,42,77,77,124,134,148,165,197,162,2,45000,2,0,0
"1262010C",4,2,1,40,25,60,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,22000,0,0,0
"1262011C",4,2,0,31,20,46,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,10000,0,0,0
"1262012C",4,2,1,39,25,47,47,102,123,165,115,NA,NA,NA,NA,3,23000,1,0,0
"1262013C",4,2,1,31,21,47,35,60,57,106,66,133,91,137,102,1,24000,0,0,0
"1262014C",4,2,1,23,25,45,40,75,65,126,103,146,129,153,131,1,1e+05,1,0,0
"1262015C",4,2,1,33,22,49,50,92,63,127,106,NA,NA,NA,NA,1,15000,0,0,0
"1262016C",4,2,0,42,49,57,58,89,93,NA,NA,NA,NA,NA,NA,1,40000,1,0,0
"1262017C",4,2,0,34,22,47,37,67,58,125,116,148,149,NA,NA,3,45000,1,0,0
"1262018C",4,2,1,NA,NA,49,59,103,66,132,134,161,155,NA,NA,3,19000,1,0,0
"1262019C",4,2,1,24,14,36,29,66,56,127,89,166,138,179,130,1,55000,0,0,0
"1262020C",4,2,0,32,32,64,42,102,79,125,121,NA,NA,NA,NA,1,25000,0,0,0
"1262022C",4,2,0,NA,NA,65,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"1262024C",4,2,1,24,16,41,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,30000,1,0,0
"1264001C",4,1,0,24,13,NA,NA,NA,NA,103,82,NA,NA,NA,NA,NA,42000,0,NA,NA
"1264002C",4,1,0,26,20,45,26,58,60,107,79,NA,NA,NA,NA,4,5000,0,0,0
"1264003C",4,1,1,23,20,39,29,67,56,107,89,145,123,169,144,4,12000,0,0,0
"1264004C",4,1,0,22,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1264005C",4,1,1,40,43,56,59,100,90,126,137,139,170,155,170,3,8076,0,0,0
"1264006C",4,1,0,30,23,50,40,NA,NA,NA,NA,NA,NA,NA,NA,1,27600,0,0,0
"1264007C",4,1,1,25,16,38,28,67,53,92,90,135,114,NA,NA,1,1e+05,1,0,0
"1264008C",4,1,1,25,19,49,42,86,63,117,89,NA,NA,192,158,NA,NA,NA,0,0
"1264009C",4,1,0,23,13,36,28,60,60,102,64,NA,NA,NA,NA,NA,NA,NA,0,0
"1264010C",4,1,1,32,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25000,1,NA,NA
"1264011C",4,1,0,26,16,45,29,60,61,124,89,NA,NA,NA,NA,3,11000,1,0,0
"1264012C",4,1,0,42,56,67,64,105,109,162,143,176,160,NA,NA,2,50000,0,0,0
"1264013C",4,1,1,27,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10000,0,NA,NA
"1264014C",4,1,1,24,16,37,27,60,59,79,63,123,78,102,106,1,14000,0,0,0
"1264015C",4,1,1,40,29,67,45,NA,NA,NA,NA,NA,NA,NA,NA,1,44000,2,0,0
"1264016C",4,1,1,28,21,33,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,15000,0,0,0
"1264017C",4,1,0,26,29,43,48,67,77,125,103,148,147,NA,NA,1,35000,0,0,0
"1264018C",4,1,1,44,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,30000,1,NA,NA
"1264019C",4,1,0,25,26,40,41,65,57,NA,NA,NA,NA,NA,NA,NA,18000,1,0,0
"1264020C",4,1,1,36,27,49,45,NA,NA,NA,NA,NA,NA,NA,NA,1,30000,1,0,0
"1264022C",4,1,0,23,17,26,17,NA,NA,NA,NA,NA,NA,NA,NA,1,80000,1,0,0
"1264023C",4,1,1,26,24,50,34,NA,NA,NA,NA,NA,NA,NA,NA,3,8000,1,0,0
"1264024C",4,1,0,21,14,38,23,NA,NA,NA,NA,NA,NA,NA,NA,4,14000,0,0,0
"1265001C",4,1,0,46,32,59,53,99,71,147,117,NA,NA,NA,NA,4,35000,1,0,0
"1265002C",4,1,1,NA,NA,37,28,65,52,113,90,155,129,198,143,1,40000,0,1,0
"1265003C",4,1,0,NA,NA,NA,NA,145,115,168,157,197,167,NA,NA,1,15000,0,NA,0
